index,fname,length_qb,year,last_mc,partition_entropy,inverse_coherence,variable_resonance,value_resonance,variable_resonance_entropy,value_resonance_entropy,variable_inertia,value_inertia
258,l075-03_suite_clair,324.0,1897.5,72,0.07420746619016132,-0.5198021472583281,percentage_resonances_4,0.064773735581189,percentage_resonances_entropy_4,0.007657339446788839,moments_of_inertia_4,0.00018469229420147286
259,l075-04_suite_passepied,624.0,1897.5,156,0.07454713955107828,-0.37161146486111213,percentage_resonances_4,0.10576676235151346,percentage_resonances_entropy_4,0.015954242286647703,moments_of_inertia_4,0.0008259705739131498
260,l082_nocturne,355.0,1892.0,77,0.11089885273193303,-0.35090022559577716,percentage_resonances_4,0.06356534090909091,percentage_resonances_entropy_4,0.006228658546305374,moments_of_inertia_4,0.00022769429790195966
261,l087-01_images_lent,172.0,1894.0,57,0.11766141063097307,-0.3656649916982373,percentage_resonances_4,0.09315846403461331,percentage_resonances_entropy_4,0.016215159428340727,moments_of_inertia_4,0.0004891946373917434
262,l087-02_images_souvenir,216.0,1894.0,72,0.07313376971349435,-0.4509630518121518,percentage_resonances_4,0.040852194787379975,percentage_resonances_entropy_4,0.011107901914581787,moments_of_inertia_4,0.00011625882516405952
263,l087-03_images_quelques,677.0,1894.0,186,0.11491133403226718,-0.2738107320588618,percentage_resonances_4,0.1818169917242854,percentage_resonances_entropy_4,0.02805790902409089,moments_of_inertia_4,0.001713987312132875
264,l095-01_pour_prelude,536.12,1901.0,163,0.12377671145029955,-0.29303279873571936,percentage_resonances_4,0.06505553648277033,percentage_resonances_entropy_4,0.005297083173163273,moments_of_inertia_4,0.00039555990178055244
265,l095-02_pour_sarabande,216.0,1894.0,72,0.07169145485613744,-0.4466147826069941,percentage_resonances_4,0.034722222222222224,percentage_resonances_entropy_4,0.008662559921786895,moments_of_inertia_4,7.653319568364044e-05
266,l095-03_pour_toccata,532.0,1901.0,266,0.14051805157820574,-0.15409071580469152,percentage_resonances_4,0.21864725972740912,percentage_resonances_entropy_4,0.025712735971278926,moments_of_inertia_4,0.004998698216416724
267,l099_cahier,202.0,1903.0,55,0.12225356837428163,-0.38171537440337405,percentage_resonances_4,0.05282047474072424,percentage_resonances_entropy_4,0.01210852417424482,moments_of_inertia_4,0.00022347205107244798
268,l100-01_estampes_pagode,388.0,1903.0,98,0.06062650684407256,-0.6713107760727052,percentage_resonances_4,0.029878308002975876,percentage_resonances_entropy_4,0.010324520661550499,moments_of_inertia_4,5.8621448939244734e-05
269,l100-02_estampes_soiree,280.0,1903.0,136,0.09842672383219267,-0.32559787051068084,percentage_resonances_4,0.03931090299456585,percentage_resonances_entropy_4,0.00994527252146819,moments_of_inertia_4,8.906120792570846e-05
270,l100-03_estampes_jardins,631.0,1903.0,157,0.11318175912070966,-0.35618336505235315,percentage_resonances_4,0.4212696255426184,percentage_resonances_entropy_4,0.0318320035983409,moments_of_inertia_4,0.01196142015022504
271,l105_masques,1143.0,1904.0,381,0.11285808240707147,-0.33331328688008005,percentage_resonances_4,0.4691648889470618,percentage_resonances_entropy_4,0.05678384826441442,moments_of_inertia_4,0.029511744818461663
272,l106_isle,458.25,1904.0,255,0.13138626829100755,-0.24743819148325788,percentage_resonances_4,0.49454625197841384,percentage_resonances_entropy_4,0.06387008994025864,moments_of_inertia_4,0.032957254392810116
273,l108_morceau,54.0,1904.0,27,0.15735177805579814,-0.42869451657356905,percentage_resonances_4,0.13955144179423282,percentage_resonances_entropy_4,0.03568384731198892,moments_of_inertia_4,0.002399208290746686
274,l110-01_images_reflets,189.5,1904.0,95,0.11091918423402423,-0.38363402116796164,percentage_resonances_4,0.0997229916897507,percentage_resonances_entropy_4,0.02098574464756377,moments_of_inertia_4,0.0011027386335412872
275,l110-02_images_hommage,452.0,1904.0,76,0.13268818613207178,-0.29098974184996523,percentage_resonances_4,0.5561711958649855,percentage_resonances_entropy_4,0.06630364977144211,moments_of_inertia_4,0.031076196763892765
276,l110-03_images_mouvement,354.0,1905.0,177,0.12251623987638492,-0.3776790875950892,percentage_resonances_4,0.016290958116989943,percentage_resonances_entropy_4,0.0022793256413993494,moments_of_inertia_4,1.54455415209682e-05
277,l111-01_images_cloches,224.0,1907.0,50,0.1261522122398515,-0.4093222376413545,percentage_resonances_4,0.7376036352040817,percentage_resonances_entropy_4,0.2207572193261752,moments_of_inertia_4,0.06826749156709956
278,l111-02_images_lune,228.0,1907.0,57,0.15571664831431492,-0.30185548254498734,percentage_resonances_4,0.4867938442430476,percentage_resonances_entropy_4,0.05303388821526162,moments_of_inertia_4,0.028310209173629336
279,l111-03_images_poissons,306.5,1907.0,106,0.1548115000868936,-0.21411835325868478,percentage_resonances_4,0.17417691434391877,percentage_resonances_entropy_4,0.05053761948860777,moments_of_inertia_4,0.0021535508185738517
280,l113-01_childrens_doctor,304.0,1907.0,76,0.13761541810714983,-0.33461713508104707,percentage_resonances_4,0.11938058078829152,percentage_resonances_entropy_4,0.011062955064611885,moments_of_inertia_4,0.0029609127656826197
281,l113-02_childrens_jimbos,324.0,1907.0,81,0.12320619248365532,-0.35264496666131084,percentage_resonances_4,0.21735037509340943,percentage_resonances_entropy_4,0.022560911848711365,moments_of_inertia_4,0.010625476305532684
282,l113-03_childrens_serenade,372.0,1908.0,124,0.12563265255147435,-0.28618203464297126,percentage_resonances_4,0.4280973204938785,percentage_resonances_entropy_4,0.15350524401801302,moments_of_inertia_4,0.02434952820760391
283,l113-04_childrens_snow,292.0,1907.0,74,0.132562720822064,-0.3660920057259581,percentage_resonances_4,0.4382623381497467,percentage_resonances_entropy_4,0.08219504507756226,moments_of_inertia_4,0.02471221325274199
284,l113-05_childrens_little,124.0,1907.0,31,0.1387552626942325,-0.32916610548028113,percentage_resonances_4,0.23283038501560874,percentage_resonances_entropy_4,0.0641370326692833,moments_of_inertia_4,0.011659531065998156
285,l113-06_childrens_golliwoggs,256.0,1907.0,128,0.07905558960487946,-0.35972843243405145,percentage_resonances_4,0.020607458669742406,percentage_resonances_entropy_4,0.0024206186323599567,moments_of_inertia_4,3.101728686602687e-05
286,l114_petit,174.0,1909.0,87,0.08128242372651515,-0.3660053410755581,percentage_resonances_4,0.04637336504161712,percentage_resonances_entropy_4,0.011170420595678241,moments_of_inertia_4,4.877467911046524e-05
287,l115_hommage,216.0,1909.0,118,0.09969803153885683,-0.4690817577639464,percentage_resonances_4,0.13481652949245543,percentage_resonances_entropy_4,0.03223597752925598,moments_of_inertia_4,0.00176048719744447
288,l117-01_preludes_danseuses,97.0,1909.0,31,0.10638350416366982,-0.4456559997590345,percentage_resonances_4,0.028645833333333332,percentage_resonances_entropy_4,0.0055726004100606595,moments_of_inertia_4,6.516183369474317e-05
289,l117-02_preludes_voiles,128.0,1909.0,64,0.07470396442017042,-0.8084455938330105,percentage_resonances_4,0.00682001364002728,percentage_resonances_entropy_4,0.0012484328909225938,moments_of_inertia_4,8.882478085492557e-06
290,l117-03_preludes_vent,236.0,1909.0,59,0.15057163334485632,-0.2968653512139371,percentage_resonances_4,0.3656636024130997,percentage_resonances_entropy_4,0.05763858689118683,moments_of_inertia_4,0.021093886208793385
291,l117-04_preludes_sons,181.5,1910.0,53,0.1402642193405235,-0.2915113031122631,percentage_resonances_4,0.5667189952904239,percentage_resonances_entropy_4,0.08145705868387584,moments_of_inertia_4,0.0301665592101007
292,l117-05_preludes_collines,256.0,1909.0,96,0.07492942058050978,-0.5863946869322995,percentage_resonances_4,0.07537841796875,percentage_resonances_entropy_4,0.017546035901461764,moments_of_inertia_4,0.0005923057470102452
293,l117-06_preludes_pas,142.0,1909.0,36,0.11350766762451557,-0.6042895673491181,percentage_resonances_4,0.7905177544138068,percentage_resonances_entropy_4,0.31625963501127985,moments_of_inertia_4,0.07625428753570765
294,l117-07_preludes_ce,272.0,1909.5,77,0.09729437955734095,-0.36570039515822567,percentage_resonances_4,0.6267464518179683,percentage_resonances_entropy_4,0.1164960393490373,moments_of_inertia_4,0.06432141021767472
295,l117-08_preludes_fille,117.0,1910.0,39,0.11786846213168563,-0.5708160070304534,percentage_resonances_4,0.06684310018903591,percentage_resonances_entropy_4,0.030402303627475112,moments_of_inertia_4,0.0005326219824583199
296,l117-09_preludes_serenade,209.5,1909.5,137,0.13506042545599414,-0.3280904964412656,percentage_resonances_4,0.10068450813854994,percentage_resonances_entropy_4,0.03312550193151149,moments_of_inertia_4,0.0008731642784397825
297,l117-10_preludes_cathedrale,534.0,1909.5,89,0.13024143808470331,-0.31598484362034646,percentage_resonances_4,0.10295131878459554,percentage_resonances_entropy_4,0.015105960183603424,moments_of_inertia_4,0.0023772556355576386
298,l117-11_preludes_danse,199.0,1910.0,96,0.13599163131634218,-0.32401689218469787,percentage_resonances_4,0.20075250624984217,percentage_resonances_entropy_4,0.06455205485224881,moments_of_inertia_4,0.0018598057289296178
299,l117-12_preludes_minstrels,178.0,1910.0,89,0.15970474217752792,-0.27842976995768215,percentage_resonances_4,0.23639439496951706,percentage_resonances_entropy_4,0.027644897051235493,moments_of_inertia_4,0.007133916792603226
300,l121_plus,444.0,1910.0,148,0.07785673644112003,-0.29953021353404835,percentage_resonances_4,0.037258138327137355,percentage_resonances_entropy_4,0.0072914749534968735,moments_of_inertia_4,2.3006439421805332e-05
301,l123-01_preludes_brouillards,105.0,1911.0,52,0.1523179885727042,-0.44827678717187286,percentage_resonances_4,0.601360544217687,percentage_resonances_entropy_4,0.14645665681590592,moments_of_inertia_4,0.05636152402704354
302,l123-02_preludes_feuilles,127.0,1911.0,52,0.1359470686605596,-0.4261066939302994,percentage_resonances_4,0.6326492652985306,percentage_resonances_entropy_4,0.13999182704612154,moments_of_inertia_4,0.04491770876840592
303,l123-03_preludes_puerta,180.0,1911.0,90,0.08761351356731559,-0.4875318203782708,percentage_resonances_4,0.8766268218844605,percentage_resonances_entropy_4,0.41697517015151636,moments_of_inertia_4,0.07647151816434934
304,l123-04_preludes_fees,190.75,1911.0,127,0.11977164205005035,-0.4910314840986191,percentage_resonances_4,0.14238227146814406,percentage_resonances_entropy_4,0.03126803971131731,moments_of_inertia_4,0.0008398484907294309
305,l123-05_preludes_bruyeres,155.0,1911.0,51,0.079414962371316,-0.46747852032513465,percentage_resonances_4,0.03859479847375115,percentage_resonances_entropy_4,0.010342847312574299,moments_of_inertia_4,7.246890809742629e-05
306,l123-06_preludes_general,218.5,1911.0,110,0.08775927564552552,-0.4028183915416795,percentage_resonances_4,0.8999554035974432,percentage_resonances_entropy_4,0.1892397622772336,moments_of_inertia_4,0.0730678361227064
307,l123-07_preludes_terrasse,134.0,1911.0,45,0.10763822000455528,-0.35757225996158337,percentage_resonances_4,0.8407484877607553,percentage_resonances_entropy_4,0.1549617476351073,moments_of_inertia_4,0.06309637324208563
308,l123-08_preludes_ondine,225.0,1911.0,74,0.12103262701110613,-0.6268334619608593,percentage_resonances_4,0.6903698979591837,percentage_resonances_entropy_4,0.23050485697485998,moments_of_inertia_4,0.0800766788381629
309,l123-09_preludes_hommage,162.0,1911.0,54,0.0766715071203023,-0.48561884263576777,percentage_resonances_4,0.019661636945587563,percentage_resonances_entropy_4,0.003245892344037396,moments_of_inertia_4,1.5933553098900523e-05
310,l123-10_preludes_canope,132.0,1911.0,33,0.12093849767502426,-0.3908816023305519,percentage_resonances_4,0.06806130178894004,percentage_resonances_entropy_4,0.017688095310697677,moments_of_inertia_4,0.0003014495358266043
311,l123-11_preludes_tierces,330.0,1911.0,165,0.12332609616909478,-0.21806297413184958,percentage_resonances_4,0.2066684528043902,percentage_resonances_entropy_4,0.013107689612960868,moments_of_inertia_4,0.004263305780699813
312,l123-12_preludes_feux,206.25,1911.0,100,0.18711956103209032,-0.17647235885593693,percentage_resonances_4,0.26208209399167165,percentage_resonances_entropy_4,0.049288008860110304,moments_of_inertia_4,0.004545801630761571
313,l132_berceuse,272.0,1914.0,68,0.11944071841388501,-0.30391756445779167,percentage_resonances_4,0.24418793252595156,percentage_resonances_entropy_4,0.04825565580831329,moments_of_inertia_4,0.00420246926474982
314,l133_page,114.0,1915.0,38,0.1452943041151131,-0.4287125242147106,percentage_resonances_4,0.6638965835641736,percentage_resonances_entropy_4,0.21947080320707105,moments_of_inertia_4,0.0659317704842721
315,l136-01_etudes_cinq,317.0,1915.0,116,0.1424312503528377,-0.24394404712594478,percentage_resonances_4,0.17583319980772313,percentage_resonances_entropy_4,0.021958760702138598,moments_of_inertia_4,0.00262411764823642
316,l136-02_etudes_tierces,304.0,1915.0,80,0.09828468013269732,-0.30131539774907895,percentage_resonances_4,0.29007963988919666,percentage_resonances_entropy_4,0.08586010655793354,moments_of_inertia_4,0.007237287977324626
317,l136-03_etudes_quartes,252.0,1915.0,85,0.10139957199399788,-0.2531838411478079,percentage_resonances_4,0.077984,percentage_resonances_entropy_4,0.008962354236923197,moments_of_inertia_4,0.00040029444631173186
318,l136-04_etudes_sixtes,179.0,1915.0,59,0.14539583366131859,-0.2656192378694296,percentage_resonances_4,0.28438563091039604,percentage_resonances_entropy_4,0.05425201894906106,moments_of_inertia_4,0.006739508731889332
319,l136-05_etudes_octaves,181.5,1915.0,121,0.15855031959951335,-0.17003374411579172,percentage_resonances_4,0.24639052531973993,percentage_resonances_entropy_4,0.03794472504044882,moments_of_inertia_4,0.007598743592132148
320,l136-06_etudes_huit,146.0,1915.0,69,0.1598029343140556,-0.17798017077988493,percentage_resonances_4,0.43310344827586206,percentage_resonances_entropy_4,0.040835390572257504,moments_of_inertia_4,0.012739958325833294
321,l136-07_etudes_degres,176.0,1915.0,88,0.15114695180163457,-0.2272995224831898,percentage_resonances_4,0.614465306122449,percentage_resonances_entropy_4,0.11724090675313124,moments_of_inertia_4,0.025186161732084766
322,l136-08_etudes_agrements,151.0,1915.0,62,0.15762167647330913,-0.18643614351737128,percentage_resonances_4,0.12612044502499886,percentage_resonances_entropy_4,0.027532299318980578,moments_of_inertia_4,0.001509836930068972
323,l136-09_etudes_notes,336.0,1915.0,85,0.1607043050897203,-0.17004540229260554,percentage_resonances_4,0.22489155822489157,percentage_resonances_entropy_4,0.019405961500740927,moments_of_inertia_4,0.002602135930785103
324,l136-10_etudes_sonorites,277.5,1915.0,75,0.14707129536040076,-0.2679458399018619,percentage_resonances_4,0.31654676258992803,percentage_resonances_entropy_4,0.08778026088716241,moments_of_inertia_4,0.005474906693160439
325,l136-11_etudes_arpeges,201.0,1915.0,67,0.07730027649951109,-0.39139770057448353,percentage_resonances_4,0.019797479861619657,percentage_resonances_entropy_4,0.0036840746325566185,moments_of_inertia_4,9.717408001299568e-06
326,l136-12_etudes_accords,308.0,1915.0,182,0.13012680700415544,-0.28983856322398055,percentage_resonances_4,0.16859595327271376,percentage_resonances_entropy_4,0.027695804382722223,moments_of_inertia_4,0.004122150117940951
327,l138_elegie,83.0,1915.0,21,0.13500370398747505,-0.392373281603577,percentage_resonances_4,0.06561184497024242,percentage_resonances_entropy_4,0.019332264745567804,moments_of_inertia_4,0.001152310844161097
328,l000_etude,284.0,1915.0,73,0.13053414712673714,-0.33218616201084983,percentage_resonances_5,0.5189446538385241,percentage_resonances_entropy_5,0.11318066095627989,moments_of_inertia_5,0.03259558969069725
329,l000_soirs,92.0,1917.0,23,0.1538962903937144,-0.4220599010057424,percentage_resonances_5,0.5302360813028658,percentage_resonances_entropy_5,0.09647285018159314,moments_of_inertia_5,0.050803347586687114
330,l009_danse,184.0,1880.0,92,0.09187644426933037,-0.42677886692582545,percentage_resonances_5,0.8754516408372899,percentage_resonances_entropy_5,0.30509146198427245,moments_of_inertia_5,0.06976111293202426
331,l066-01_arabesques_premiere,426.0,1888.0,107,0.08540807625328088,-0.4306290983798326,percentage_resonances_5,0.8899060521212324,percentage_resonances_entropy_5,0.433356173622841,moments_of_inertia_5,0.07180844285003214
332,l066-02_arabesques_deuxieme,440.0,1891.0,110,0.0835379972830357,-0.3719120312608361,percentage_resonances_5,0.8132209939833167,percentage_resonances_entropy_5,0.22621041363356684,moments_of_inertia_5,0.05832465601820997
333,l067_mazurka,414.0,1890.0,138,0.10351738471280697,-0.46064966860846673,percentage_resonances_5,0.8124336778664353,percentage_resonances_entropy_5,0.13594201274504258,moments_of_inertia_5,0.06198988572491446
334,l068_reverie,403.0,1890.0,101,0.0886042136530836,-0.30317382033957235,percentage_resonances_5,0.8295229944153342,percentage_resonances_entropy_5,0.29607614371686186,moments_of_inertia_5,0.05011490634606189
335,l069_tarentelle,999.0,1890.0,333,0.10205578820648108,-0.3441820097450533,percentage_resonances_5,0.6718953248914246,percentage_resonances_entropy_5,0.11572721181732251,moments_of_inertia_5,0.05096722129241521
336,l070_ballade,420.0,1890.0,105,0.12514440547446723,-0.22715935293682565,percentage_resonances_5,0.5537868480725624,percentage_resonances_entropy_5,0.16327413211597816,moments_of_inertia_5,0.021901873731646485
337,l071_valse,453.0,1890.0,151,0.11246383966688894,-0.40101961382425766,percentage_resonances_5,0.663202245810001,percentage_resonances_entropy_5,0.08270192011821953,moments_of_inertia_5,0.04662360105638703
338,l075-01_suite_prelude,356.0,1897.5,89,0.06782386447661741,-0.43003705116931007,percentage_resonances_5,0.9444422152492998,percentage_resonances_entropy_5,0.3170993403738513,moments_of_inertia_5,0.06510926050882704
339,l075-02_suite_menuet,312.0,1897.5,104,0.08951881691406283,-0.29001585257934753,percentage_resonances_5,0.8438709677419355,percentage_resonances_entropy_5,0.3120876831510527,moments_of_inertia_5,0.05138068026736985
340,l075-03_suite_clair,324.0,1897.5,72,0.07420746619016132,-0.5198021472583281,percentage_resonances_5,0.9207978087265152,percentage_resonances_entropy_5,0.15875532516525917,moments_of_inertia_5,0.08702350573003602
341,l075-04_suite_passepied,624.0,1897.5,156,0.07454713955107828,-0.37161146486111213,percentage_resonances_5,0.8664742597389801,percentage_resonances_entropy_5,0.18635567435307318,moments_of_inertia_5,0.05758289233014338
342,l082_nocturne,355.0,1892.0,77,0.11089885273193303,-0.35090022559577716,percentage_resonances_5,0.22703060433884298,percentage_resonances_entropy_5,0.02541961623240085,moments_of_inertia_5,0.002421693781671271
343,l087-01_images_lent,172.0,1894.0,57,0.11766141063097307,-0.3656649916982373,percentage_resonances_5,0.6866549486208762,percentage_resonances_entropy_5,0.1609944455235183,moments_of_inertia_5,0.049049470924187
344,l087-02_images_souvenir,216.0,1894.0,72,0.07313376971349435,-0.4509630518121518,percentage_resonances_5,0.9451303155006858,percentage_resonances_entropy_5,0.4256609246432823,moments_of_inertia_5,0.07477631991379517
345,l087-03_images_quelques,677.0,1894.0,186,0.11491133403226718,-0.2738107320588618,percentage_resonances_5,0.5996085781174658,percentage_resonances_entropy_5,0.09151799759425518,moments_of_inertia_5,0.024895559889224747
346,l095-01_pour_prelude,536.12,1901.0,163,0.12377671145029955,-0.29303279873571936,percentage_resonances_5,0.268572558076631,percentage_resonances_entropy_5,0.014153670411401966,moments_of_inertia_5,0.005601591881549573
347,l095-02_pour_sarabande,216.0,1894.0,72,0.07169145485613744,-0.4466147826069941,percentage_resonances_5,0.9518604252400549,percentage_resonances_entropy_5,0.44798626349821496,moments_of_inertia_5,0.07442019649044519
348,l095-03_pour_toccata,532.0,1901.0,266,0.14051805157820574,-0.15409071580469152,percentage_resonances_5,0.5626451885189796,percentage_resonances_entropy_5,0.09130221124159049,moments_of_inertia_5,0.01191108473707058
349,l099_cahier,202.0,1903.0,55,0.12225356837428163,-0.38171537440337405,percentage_resonances_5,0.7034974381822232,percentage_resonances_entropy_5,0.23361758277160521,moments_of_inertia_5,0.050335904001350226
350,l100-01_estampes_pagode,388.0,1903.0,98,0.06062650684407256,-0.6713107760727052,percentage_resonances_5,0.9687533212881284,percentage_resonances_entropy_5,0.42101299607224085,moments_of_inertia_5,0.11459731966462254
351,l100-02_estampes_soiree,280.0,1903.0,136,0.09842672383219267,-0.32559787051068084,percentage_resonances_5,0.8141210929972637,percentage_resonances_entropy_5,0.2539006807945758,moments_of_inertia_5,0.05863170537249328
352,l100-03_estampes_jardins,631.0,1903.0,157,0.11318175912070966,-0.35618336505235315,percentage_resonances_5,0.10237230719298958,percentage_resonances_entropy_5,0.011067305250351423,moments_of_inertia_5,0.0012104586200024172
353,l105_masques,1143.0,1904.0,381,0.11285808240707147,-0.33331328688008005,percentage_resonances_5,0.11001424471984747,percentage_resonances_entropy_5,0.007830658425567079,moments_of_inertia_5,0.0019365044929435745
354,l106_isle,458.25,1904.0,255,0.13138626829100755,-0.24743819148325788,percentage_resonances_5,0.3081176941705917,percentage_resonances_entropy_5,0.07131690086783002,moments_of_inertia_5,0.011758094608647882
355,l108_morceau,54.0,1904.0,27,0.15735177805579814,-0.42869451657356905,percentage_resonances_5,0.5375578497686009,percentage_resonances_entropy_5,0.1004443730210456,moments_of_inertia_5,0.04386752683894474
356,l110-01_images_reflets,189.5,1904.0,95,0.11091918423402423,-0.38363402116796164,percentage_resonances_5,0.6460387811634349,percentage_resonances_entropy_5,0.1509291550012648,moments_of_inertia_5,0.04799487944999403
357,l110-02_images_hommage,452.0,1904.0,76,0.13268818613207178,-0.29098974184996523,percentage_resonances_5,0.230245124911896,percentage_resonances_entropy_5,0.02490834393849284,moments_of_inertia_5,0.00804834482759539
358,l110-03_images_mouvement,354.0,1905.0,177,0.12251623987638492,-0.3776790875950892,percentage_resonances_5,0.39969825614522225,percentage_resonances_entropy_5,0.08301875740804472,moments_of_inertia_5,0.01586211069473739
359,l111-01_images_cloches,224.0,1907.0,50,0.1261522122398515,-0.4093222376413545,percentage_resonances_5,0.14481026785714285,percentage_resonances_entropy_5,0.02940593669050206,moments_of_inertia_5,0.002431229277335827
360,l111-02_images_lune,228.0,1907.0,57,0.15571664831431492,-0.30185548254498734,percentage_resonances_5,0.21114323972908458,percentage_resonances_entropy_5,0.016478444946777093,moments_of_inertia_5,0.005284565313450149
361,l111-03_images_poissons,306.5,1907.0,106,0.1548115000868936,-0.21411835325868478,percentage_resonances_5,0.3851287546817473,percentage_resonances_entropy_5,0.10282123703662796,moments_of_inertia_5,0.010900920721701717
362,l113-01_childrens_doctor,304.0,1907.0,76,0.13761541810714983,-0.33461713508104707,percentage_resonances_5,0.6098608183132637,percentage_resonances_entropy_5,0.06720529862496244,moments_of_inertia_5,0.03677490519665235
363,l113-02_childrens_jimbos,324.0,1907.0,81,0.12320619248365532,-0.35264496666131084,percentage_resonances_5,0.6127075630088994,percentage_resonances_entropy_5,0.1085044097761175,moments_of_inertia_5,0.0394071025576893
364,l113-03_childrens_serenade,372.0,1908.0,124,0.12563265255147435,-0.28618203464297126,percentage_resonances_5,0.4583150814097662,percentage_resonances_entropy_5,0.17074331876034643,moments_of_inertia_5,0.02554917306929585
365,l113-04_childrens_snow,292.0,1907.0,74,0.132562720822064,-0.3660920057259581,percentage_resonances_5,0.055287108275473826,percentage_resonances_entropy_5,0.006180967450845958,moments_of_inertia_5,0.00018214583956158354
366,l113-05_childrens_little,124.0,1907.0,31,0.1387552626942325,-0.32916610548028113,percentage_resonances_5,0.6337148803329865,percentage_resonances_entropy_5,0.1832599370607742,moments_of_inertia_5,0.04732161424546701
367,l113-06_childrens_golliwoggs,256.0,1907.0,128,0.07905558960487946,-0.35972843243405145,percentage_resonances_5,0.9173702422145329,percentage_resonances_entropy_5,0.1559670839574117,moments_of_inertia_5,0.06065395906195639
368,l114_petit,174.0,1909.0,87,0.08128242372651515,-0.3660053410755581,percentage_resonances_5,0.9267406526621746,percentage_resonances_entropy_5,0.3697703276244378,moments_of_inertia_5,0.0662975117258147
369,l115_hommage,216.0,1909.0,118,0.09969803153885683,-0.4690817577639464,percentage_resonances_5,0.7946244855967078,percentage_resonances_entropy_5,0.2309482888335321,moments_of_inertia_5,0.07616363944292233
370,l117-01_preludes_danseuses,97.0,1909.0,31,0.10638350416366982,-0.4456559997590345,percentage_resonances_5,0.8435329861111112,percentage_resonances_entropy_5,0.30687125190939674,moments_of_inertia_5,0.07483870853045266
371,l117-02_preludes_voiles,128.0,1909.0,64,0.07470396442017042,-0.8084455938330105,percentage_resonances_5,0.04526009052018104,percentage_resonances_entropy_5,0.007859342902969054,moments_of_inertia_5,0.0005498330363280128
372,l117-03_preludes_vent,236.0,1909.0,59,0.15057163334485632,-0.2968653512139371,percentage_resonances_5,0.34731399023269177,percentage_resonances_entropy_5,0.07731212790406042,moments_of_inertia_5,0.021786645666526522
373,l117-04_preludes_sons,181.5,1910.0,53,0.1402642193405235,-0.2915113031122631,percentage_resonances_5,0.03701243811133921,percentage_resonances_entropy_5,0.0044490662396039675,moments_of_inertia_5,0.00021606305316693785
374,l117-05_preludes_collines,256.0,1909.0,96,0.07492942058050978,-0.5863946869322995,percentage_resonances_5,0.913726806640625,percentage_resonances_entropy_5,0.26954003761425294,moments_of_inertia_5,0.10068239883683991
375,l117-06_preludes_pas,142.0,1909.0,36,0.11350766762451557,-0.6042895673491181,percentage_resonances_5,0.04225352112676056,percentage_resonances_entropy_5,0.010978077755255665,moments_of_inertia_5,0.00028252760966247277
376,l117-07_preludes_ce,272.0,1909.5,77,0.09729437955734095,-0.36570039515822567,percentage_resonances_5,0.005997705946573431,percentage_resonances_entropy_5,0.00018267160728489197,moments_of_inertia_5,5.801560266197436e-06
377,l117-08_preludes_fille,117.0,1910.0,39,0.11786846213168563,-0.5708160070304534,percentage_resonances_5,0.7742911153119093,percentage_resonances_entropy_5,0.4840243251690401,moments_of_inertia_5,0.085601240571355
378,l117-09_preludes_serenade,209.5,1909.5,137,0.13506042545599414,-0.3280904964412656,percentage_resonances_5,0.09019940019688194,percentage_resonances_entropy_5,0.024850459718694276,moments_of_inertia_5,0.0011753167626854012
379,l117-10_preludes_cathedrale,534.0,1909.5,89,0.13024143808470331,-0.31598484362034646,percentage_resonances_5,0.4808301857126011,percentage_resonances_entropy_5,0.1396479372525599,moments_of_inertia_5,0.015451605839655191
380,l117-11_preludes_danse,199.0,1910.0,96,0.13599163131634218,-0.32401689218469787,percentage_resonances_5,0.10868412413827934,percentage_resonances_entropy_5,0.023900651693159337,moments_of_inertia_5,0.0009574316072514956
381,l117-12_preludes_minstrels,178.0,1910.0,89,0.15970474217752792,-0.27842976995768215,percentage_resonances_5,0.4960898847712982,percentage_resonances_entropy_5,0.08090855833902626,moments_of_inertia_5,0.02447763847288905
382,l121_plus,444.0,1910.0,148,0.07785673644112003,-0.29953021353404835,percentage_resonances_5,0.8923853744067544,percentage_resonances_entropy_5,0.30737715423432127,moments_of_inertia_5,0.04955482459685256
383,l123-01_preludes_brouillards,105.0,1911.0,52,0.1523179885727042,-0.44827678717187286,percentage_resonances_5,0.034104308390022674,percentage_resonances_entropy_5,0.008556754926711858,moments_of_inertia_5,0.00010857367193683813
384,l123-02_preludes_feuilles,127.0,1911.0,52,0.1359470686605596,-0.4261066939302994,percentage_resonances_5,0.059768119536239075,percentage_resonances_entropy_5,0.006749549780250191,moments_of_inertia_5,0.0008294757671684675
385,l123-03_preludes_puerta,180.0,1911.0,90,0.08761351356731559,-0.4875318203782708,percentage_resonances_5,0.06148372397865235,percentage_resonances_entropy_5,0.017334542476684135,moments_of_inertia_5,0.00036331117002307044
386,l123-04_preludes_fees,190.75,1911.0,127,0.11977164205005035,-0.4910314840986191,percentage_resonances_5,0.18060941828254848,percentage_resonances_entropy_5,0.03662522825801028,moments_of_inertia_5,0.003331354811529055
387,l123-05_preludes_bruyeres,155.0,1911.0,51,0.079414962371316,-0.46747852032513465,percentage_resonances_5,0.9356607166352353,percentage_resonances_entropy_5,0.439030180959033,moments_of_inertia_5,0.07873030081836077
388,l123-06_preludes_general,218.5,1911.0,110,0.08775927564552552,-0.4028183915416795,percentage_resonances_5,0.07165155344135574,percentage_resonances_entropy_5,0.009113196654303924,moments_of_inertia_5,0.0003083828518965002
